# time,smoothGCAMP,smoothISOS,smoothdFF
1.559819028003619508e+02,6.514208984375000000e+01,7.773113632202148438e+01,-1.105980935726993231e+01
1.569816544603669115e+02,6.648674392700195312e+01,7.878209304809570312e+01,-1.046017539868005386e+01
1.579814061203718722e+02,6.685861968994140625e+01,7.945035552978515625e+01,-1.073238353031488579e+01
1.589811577803768330e+02,6.622494125366210938e+01,7.951893615722656250e+01,-1.165628871552425849e+01
1.599809094403818222e+02,6.391435813903808594e+01,7.788962554931640625e+01,-1.291738061014979166e+01
1.609806611003867829e+02,6.238258934020996094e+01,7.656689071655273438e+01,-1.350446921535304767e+01
1.619804127603917436e+02,6.354301452636718750e+01,7.678883743286132812e+01,-1.215561558576639811e+01
1.629801644203967044e+02,6.444256973266601562e+01,7.689044952392578125e+01,-1.103228763774714594e+01
1.639799160804016651e+02,6.512010192871093750e+01,7.697167587280273438e+01,-1.019380688165716542e+01
1.649796677404066543e+02,6.495161056518554688e+01,7.663558197021484375e+01,-1.002489262781141122e+01
1.659794194004116150e+02,6.460682296752929688e+01,7.648070907592773438e+01,-1.031737977774296766e+01
1.669791710604165758e+02,6.679730987548828125e+01,7.711078643798828125e+01,-8.050528822536183071e+00
1.679789227204215365e+02,6.860357284545898438e+01,7.750491714477539062e+01,-6.054558134989191487e+00
1.689786743804265257e+02,6.926198577880859375e+01,7.756274032592773438e+01,-5.225139952042863634e+00
1.699784260404314864e+02,7.160630798339843750e+01,7.780819702148437500e+01,-2.332919648965991133e+00
1.709781777004364471e+02,7.361897277832031250e+01,7.762263870239257812e+01,6.573736567007820719e-01
1.719779293604414079e+02,7.259455871582031250e+01,7.677716827392578125e+01,3.731784956104662321e-01
1.729776810204463686e+02,7.307526016235351562e+01,7.676361846923828125e+01,1.056039561451942665e+00
1.739774326804513578e+02,7.302125167846679688e+01,7.654593276977539062e+01,1.274706517403248140e+00
1.749771843404563185e+02,7.083853912353515625e+01,7.577263641357421875e+01,-7.280821514489060897e-01
1.759769360004612793e+02,6.992759323120117188e+01,7.562501525878906250e+01,-1.809210797290043082e+00
1.769766876604662400e+02,6.811025238037109375e+01,7.541450119018554688e+01,-4.088279599667021813e+00
1.779764393204712007e+02,6.628199005126953125e+01,7.501675415039062500e+01,-6.157054248283555964e+00
1.789761909804761899e+02,6.653405380249023438e+01,7.509017181396484375e+01,-5.894301565960335942e+00
1.799759426404811506e+02,6.872777175903320312e+01,7.582560348510742188e+01,-3.754816036370629551e+00
1.809756943004861114e+02,6.841011810302734375e+01,7.579815292358398438e+01,-4.164204286147805689e+00
1.819754459604910721e+02,6.589688873291015625e+01,7.549168777465820312e+01,-7.302050165559304418e+00
1.829751976204960613e+02,6.519724273681640625e+01,7.557871627807617188e+01,-8.394160548111322839e+00
1.839749492805010220e+02,6.531235504150390625e+01,7.574747848510742188e+01,-8.441321978622182698e+00
1.849747009405059828e+02,6.509981536865234375e+01,7.613467407226562500e+01,-9.213435410775408840e+00
1.859744526005109435e+02,6.548841476440429688e+01,7.667292404174804688e+01,-9.326409109348672288e+00
1.869742042605159043e+02,6.658451843261718750e+01,7.756393432617187500e+01,-8.890293285130075773e+00
1.879739559205208934e+02,6.619136428833007812e+01,7.766696166992187500e+01,-9.550951424022805725e+00
1.889737075805258542e+02,6.575543975830078125e+01,7.758306884765625000e+01,-1.004740969273092510e+01
1.899734592405308149e+02,6.697112655639648438e+01,7.788121414184570312e+01,-8.742503483054669289e+00
1.909732109005357756e+02,6.718901824951171875e+01,7.754958724975585938e+01,-8.045767103691549238e+00
1.919729625605407364e+02,6.622710418701171875e+01,7.707943725585937500e+01,-8.797572429645745373e+00
1.929727142205457255e+02,6.626188278198242188e+01,7.701871871948242188e+01,-8.676201953869144390e+00
